AREA,COUNTRY,D1,D2,D3,D4,DIS_LAKE,DIS_MAJOR_RIVER,DIS_OCEAN,DIS_RIVER,ELEV_SRTM,ELEV_SRTM_PRED,LAT,LONGITUDE,LONG_NAME,MATTVEG,MER1990_40,MER1995_40,MER2000_40,MER2005_40,NEWCOUNTRYID,POPGPW_1990_40,POPGPW_1995_40,POPGPW_2000_40,POPGPW_2005_40,PPP1990_40,PPP1995_40,PPP2000_40,PPP2005_40,PREC_NEW,PRECMAX,PRECMIN,PRECSD,PRECAVNEW80_08,PRECSDNEW80_08,QUALITY,RIG_xi0710,ROUGH,SOIL_UNIT,TEMP_NEW,TEMPAV_8008,TEMPMAX,TEMPMIN,TEMPSD,TEMPSD80_08,QUALITY_REVISION,DATE OF LAST,,,,,,,,,
2153.184,Antarctica,2811.332,2811.332,2811.332,2811.332,4724640,7312476,2811332,4833984,,2360,-80,144,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,427.2,,,,173.5008621,36.80997262,-1,1,,250,-32.93,-33.16142172,,,,0.945431996,0,12/30/06,,,,,,,,,
2153.184,Antarctica,2804.465,2804.465,2804.465,2804.465,4712025,7305637,2804465,4832255,,2340,-80,145,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,449.4,,,,183.2956897,38.69481155,-1,1,,250,-32.38,-32.62816034,,,,0.959262443,0,12/30/06,,,,,,,,,
2153.184,Antarctica,2798.061,2798.061,2798.061,2798.061,4699750,7298513,2798061,4830969,,2320,-80,146,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,469.7,,,,192.0258621,40.81746359,-1,1,,250,-31.93,-32.19102034,,,,0.9735734,0,12/30/06,,,,,,,,,
2153.184,Antarctica,2792.134,2792.134,2792.134,2792.134,4687820,7291105,2792134,4830126,,2300,-80,147,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,487.4,,,,201.4948276,41.55208725,-1,1,,250,-31.48,-31.90625,,,,0.984396242,0,12/30/06,,,,,,,,,
2153.184,Antarctica,2786.688,2786.688,2786.688,2786.688,4676243,7283414,2786688,4829726,,2300,-80,148,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,500.2,,,,207.3844828,42.27132567,-1,1,,250,-31.03,-31.62564621,,,,0.994188487,0,12/30/06,,,,,,,,,
2153.184,Antarctica,2781.729,2781.729,2781.729,2781.729,4665025,7275443,2781729,4829771,,2300,-80,149,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,496.8,,,,212.1431034,42.98973865,-1,1,,250,-30.53,-31.28455552,,,,1.000149424,0,12/30/06,,,,,,,,,
2153.184,Antarctica,2777.26,2777.26,2777.26,2777.26,4654170,7267192,2777260,4830259,,2300,-80,150,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,489,,,,215.2215517,43.56424736,-1,1,,250,-30.05,-30.99892241,,,,1.007595063,0,12/30/06,,,,,,,,,
2153.184,Antarctica,2773.284,2773.284,2773.284,2773.284,4643687,7258663,2773284,4831191,,2300,-80,151,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,495.2,,,,218.837931,44.26531042,-1,1,,250,-29.4,-30.52485724,,,,1.013932565,0,12/30/06,,,,,,,,,
2153.184,Antarctica,2769.806,2769.806,2769.806,2769.806,4633579,7249858,2769806,4832566,,2300,-80,152,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,499.7,,,,222.1448276,45.07393003,-1,1,,250,-29.08,-30.34590517,,,,1.016678753,0,12/30/06,,,,,,,,,
2153.184,Antarctica,2766.828,2766.828,2766.828,2766.828,4623853,7240779,2766828,4834383,,2200,-80,153,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,502.6,,,,225.2241379,45.93354695,-1,1,,250,-29.08,-30.53627793,,,,1.021328532,0,12/30/06,,,,,,,,,
2153.184,Antarctica,2764.353,2764.353,2764.353,2764.353,4614514,7231427,2764353,4836641,,2100,-80,154,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,504.4,,,,225.8456897,46.78190998,-1,1,,250,-29.13,-30.72392276,,,,1.023133133,0,12/30/06,,,,,,,,,
2153.184,Antarctica,2762.382,2762.382,2762.382,2762.382,4605567,7221803,2762382,4839340,,2000,-80,155,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,520.7,,,,227.6905172,47.69064908,-1,1,,250,-28.4,-30.1181031,,,,1.025807779,0,12/30/06,,,,,,,,,
2153.184,Antarctica,2760.918,2760.918,2760.918,2760.918,4597017,7211911,2760918,4842476,,1900,-80,156,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,504.2,,,,229.2844828,48.65244424,-1,1,,250,-26.2,-28.03168103,,,,1.031869175,0,12/30/06,,,,,,,,,
2153.184,Antarctica,2759.962,2759.962,2759.962,2759.962,4588870,7201751,2759962,4846049,,1800,-80,157,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,503,,,,233.1318966,49.60239045,-1,1,,250,-24.68,-26.59339069,,,,1.036206226,0,12/30/06,,,,,,,,,
2153.184,Antarctica,2759.514,2759.514,2759.514,2759.514,4581129,7191326,2759514,4850057,,1454,-80,158,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,484.3,,,,233.2267241,50.49835258,-1,1,,250,-25.88,-27.89202621,,,,1.043580313,0,12/30/06,,,,,,,,,
1907.721,Antarctica,2754.976,2754.976,2754.976,2754.976,4569603,7184708,2754976,4849949,,1108,-80,159,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,464.7,,,,233.7974138,51.41631392,-1,0.886,,250,-24.98,-27.10675241,,,,1.055298271,0,12/30/06,,,,,,,,,
624.4234,Antarctica,2750.174,2750.174,2750.174,2750.174,4559138,7180413,2750174,4848735,,762,-80,160,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,464.1,,,,227.1275828,51.44365914,-1,0.29,,250,-18.75,-25.36551655,,,,1.065795998,0,12/30/06,,,,,,,,,
10.76592,Antarctica,2706.793,2706.793,2706.793,2706.793,4512017,7208633,2706793,4810184,,416,-80,161,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,462.2,,,,#DIV/0!,#DIV/0!,-1,0.005,,250,-17.25,#DIV/0!,,,,#DIV/0!,0,12/30/06,,,,,,,,,
97.07192,Antarctica,3054.55,3054.55,3054.55,3054.55,4232462,6644347,3054550,5255039,,1832,-79,-164,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,566.7,,,,#DIV/0!,#DIV/0!,-1,0.041,,250,-23.33,#DIV/0!,,,,#DIV/0!,0,12/30/06,,,,,,,,,
625.0485,Antarctica,3060.921,3060.921,3060.921,3060.921,4221828,6634680,3060921,5262955,,1720,-79,-163,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,3,3,3,3,#N/A,#N/A,#N/A,#N/A,547.3,,,,#DIV/0!,#DIV/0!,-1,0.264,,250,-23.2,#DIV/0!,,,,#DIV/0!,0,12/30/06,,,,,,,,,
494.83,Antarctica,3078.645,3078.645,3078.645,3078.645,4202148,6615351,3078645,5281511,,1648,-79,-162,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,537.3,,,,#DIV/0!,#DIV/0!,0.5,0.209,,250,-23.03,#DIV/0!,,,,#DIV/0!,0,12/30/06,,,,,,,,,
23.67608,Antarctica,3095.319,3095.319,3095.319,3095.319,4185920,6598900,3095319,5298169,,1576,-79,-161,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,539.8,,,,#DIV/0!,#DIV/0!,-1,0.01,,250,-22.95,#DIV/0!,,,,#DIV/0!,0,12/30/06,,,,,,,,,
222.5551,Antarctica,3110.589,3110.589,3110.589,3110.589,4141188,6561753,3110590,5324153,,1360,-79,-158,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,544.9,,,,#DIV/0!,#DIV/0!,-1,0.094,,250,-22.63,#DIV/0!,,,,#DIV/0!,0,12/30/06,,,,,,,,,
570.5935,Antarctica,3129.336,3129.336,3129.336,3129.336,4122250,6542793,3129336,5343060,,1220,-79,-157,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,544.2,,,,#DIV/0!,#DIV/0!,-1,0.241,,250,-22.53,#DIV/0!,,,,#DIV/0!,0,12/30/06,,,,,,,,,
416.699,Antarctica,3166.663,3166.663,3166.663,3166.663,4089171,6508357,3166664,5378995,,1080,-79,-156,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,544.2,,,,339.9241448,136.0011561,-1,0.176,,250,-22.4,-23.24252828,,,,1.015070214,0,12/30/06,,,,,,,,,
286.4806,Antarctica,3195.411,3195.411,3195.411,3195.411,4062972,6481312,3195411,5406973,,940,-79,-155,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,547.2,,,,345.0275828,136.496132,-1,0.121,,250,-22.88,-23.96034448,,,,1.020018954,0,12/30/06,,,,,,,,,
2249.228,Antarctica,3210.747,3210.747,3210.747,3210.747,4043925,6463243,3210747,5423723,,800,-79,-154,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,547.4,,,,347.6525862,137.7561781,-1,0.95,,250,-24.28,-25.11393621,,,,1.032841658,0,12/30/06,,,,,,,,,
2367.608,Antarctica,3230.242,3230.242,3230.242,3230.242,4022783,6442492,3230242,5443909,,660,-79,-153,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,547.5,,,,349.2594793,140.0867579,-1,1,,250,-25.05,-25.72112,,,,1.058328521,0,12/30/06,,,,,,,,,
2367.608,Antarctica,3250.806,3250.806,3250.806,3250.806,4000854,6420877,3250807,5465063,,564,-79,-152,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,550.8,,,,354.8396552,141.4442272,-1,1,,250,-25.63,-26.21515793,,,,1.084710038,0,12/30/06,,,,,,,,,
2367.608,Antarctica,3271.547,3271.547,3271.547,3271.547,3978852,6399167,3271547,5486353,,468,-79,-151,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,554,,,,360.9284483,143.76404,-1,1,,250,-25.83,-26.31372034,,,,1.111260656,0,12/30/06,,,,,,,,,
2367.608,Antarctica,3292.453,3292.453,3292.453,3292.453,3956783,6377367,3292453,5507770,,372,-79,-150,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,556.1,,,,365.9672379,145.2211441,-1,1,,250,-26.18,-26.47262897,,,,1.135196226,0,12/30/06,,,,,,,,,
2367.608,Antarctica,3313.515,3313.515,3313.515,3313.515,3934652,6355483,3313515,5529307,,276,-79,-149,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,556.7,,,,370.5965552,146.4392615,0.5,1,,250,-26.28,-26.33527414,,,,1.160518329,0,12/30/06,,,,,,,,,
2367.608,Antarctica,3334.724,3334.724,3334.724,3334.724,3912465,6333521,3334724,5550955,,180,-79,-148,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,555.5,,,,373.9956862,147.8960211,-1,1,,250,-26.33,-26.18893655,,,,1.184197955,0,12/30/06,,,,,,,,,
2367.608,Antarctica,3356.071,3356.071,3356.071,3356.071,3890228,6311487,3356072,5572707,,159,-79,-147,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,552.3,,,,376.2715517,149.6224753,-1,1,,250,-26.35,-26.01020034,,,,1.20077274,0,12/30/06,,,,,,,,,
2367.608,Antarctica,3377.547,3377.547,3377.547,3377.547,3867947,6289387,3377547,5594554,,138,-79,-146,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,547.1,,,,377.0784483,150.8808764,-1,1,,250,-26.2,-25.67406586,,,,1.224285031,0,12/30/06,,,,,,,,,
2367.608,Antarctica,3399.143,3399.143,3399.143,3399.143,3845627,6267227,3399143,5616488,,118,-79,-145,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,540.3,,,,376.030169,152.3246633,-1,1,,250,-26.13,-25.34288862,,,,1.242437324,0,12/30/06,,,,,,,,,
2367.608,Antarctica,3420.85,3420.85,3420.85,3420.85,3823276,6245013,3420850,5638498,,97,-79,-144,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,531.4,,,,373.3034483,153.30409,-1,1,,250,-26.33,-25.35933931,,,,1.256492396,0,12/30/06,,,,,,,,,
2367.608,Antarctica,3442.659,3442.659,3442.659,3442.659,3800899,6222751,3442659,5660581,,76,-79,-143,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,520.3,,,,368.956031,154.3181825,-1,1,,250,-26.35,-25.1407331,,,,1.270687589,0,12/30/06,,,,,,,,,
2367.608,Antarctica,3464.563,3464.563,3464.563,3464.563,3778503,6200448,3464563,5682730,,96,-79,-142,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,504.8,,,,360.9896552,155.1813493,-1,1,,250,-26.08,-24.67499931,,,,1.282491376,0,12/30/06,,,,,,,,,
2367.608,Antarctica,3486.551,3486.551,3486.551,3486.551,3756095,6178110,3486551,5704938,,115,-79,-141,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,485.7,,,,350.0991379,156.0734276,-1,1,,250,-25.95,-24.41077552,,,,1.294625463,0,12/30/06,,,,,,,,,
2367.608,Antarctica,3508.617,3508.617,3508.617,3508.617,3733680,6155743,3508618,5727196,,135,-79,-140,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,466.9,,,,339.6465517,157.1206741,-1,1,,250,-26.1,-24.42722655,,,,1.30121543,0,12/30/06,,,,,,,,,
2367.608,Antarctica,3530.753,3530.753,3530.753,3530.753,3711266,6133354,3530753,5749498,,154,-79,-139,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,450.9,,,,331.9810345,158.1823467,-1,1,,250,-26.38,-24.5783769,,,,1.308888144,0,12/30/06,,,,,,,,,
2367.608,Antarctica,3552.949,3552.949,3552.949,3552.949,3688860,6110950,3552949,5771837,,174,-79,-138,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,434.3,,,,323.187069,159.1732284,-1,1,,250,-26.73,-24.81523,,,,1.316601819,0,12/30/06,,,,,,,,,
2367.608,Antarctica,3548.521,3548.521,3548.521,3548.521,3666469,6088537,3548521,5794205,,179,-79,-137,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,412.1,,,,310.2465483,160.13813,-1,1,,250,-27.13,-25.11257138,,,,1.322707114,0,12/30/06,,,,,,,,,
2367.608,Antarctica,3526.121,3526.121,3526.121,3526.121,3644099,6066122,3526121,5816595,,184,-79,-136,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,392.1,,,,298.3155172,160.8646949,-1,1,,250,-27.53,-25.45273034,,,,1.32762434,0,12/30/06,,,,,,,,,
2367.608,Antarctica,3503.74,3503.74,3503.74,3503.74,3621759,6043711,3503740,5839000,,190,-79,-135,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,373.2,,,,286.737931,161.4381908,-1,1,,250,-27.8,-25.65797448,,,,1.332537195,0,12/30/06,,,,,,,,,
2367.608,Antarctica,3481.385,3481.385,3481.385,3481.385,3599455,6021313,3481385,5861414,,195,-79,-134,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,356.5,,,,276.5913793,162.6588864,-1,1,,250,-28.08,-25.85316138,,,,1.33531325,0,12/30/06,,,,,,,,,
2367.608,Antarctica,3459.062,3459.062,3459.062,3459.062,3577196,5998934,3459062,5883829,,200,-79,-133,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,343.3,,,,268.7181069,163.4754152,-1,1,,250,-28.4,-26.09612172,,,,1.338479343,0,12/30/06,,,,,,,,,
2367.608,Antarctica,3436.78,3436.78,3436.78,3436.78,3554988,5976580,3436780,5906238,,176,-79,-132,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,326,,,,258.0525862,164.7933092,-1,1,,250,-28.53,-26.2125,,,,1.344074337,0,12/30/06,,,,,,,,,
2367.608,Antarctica,3414.546,3414.546,3414.546,3414.546,3532840,5954260,3414546,5928635,,152,-79,-131,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,312.8,,,,250.187069,165.8871734,-1,1,,250,-28.68,-26.40833276,,,,1.347379984,0,12/30/06,,,,,,,,,
2367.608,Antarctica,3392.368,3392.368,3392.368,3392.368,3510759,5931979,3392368,5936570,,128,-79,-130,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,299,,,,241.6551724,167.0354306,-1,1,,250,-28.83,-26.5604169,,,,1.349726304,0,12/30/06,,,,,,,,,
2367.608,Antarctica,3370.253,3370.253,3370.253,3370.253,3488754,5909746,3370253,5914367,,104,-79,-129,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,283.6,,,,232.0758621,168.4723364,-1,1,,250,-28.98,-26.75775862,,,,1.354882648,0,12/30/06,,,,,,,,,
2367.608,Antarctica,3348.211,3348.211,3348.211,3348.211,3466833,5887568,3348211,5892222,,80,-79,-128,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,274,,,,226.7887931,169.7898877,-1,1,,250,-28.98,-26.83599138,,,,1.358458331,0,12/30/06,,,,,,,,,
2367.608,Antarctica,3326.249,3326.249,3326.249,3326.249,3445004,5865453,3326249,5870144,,74,-79,-127,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,265,,,,221.9448276,170.7979456,-1,1,,250,-28.95,-26.83620759,,,,1.362599952,0,12/30/06,,,,,,,,,
2367.608,Antarctica,3304.375,3304.375,3304.375,3304.375,3423276,5843407,3304375,5848139,,68,-79,-126,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,257.9,,,,218.5508621,172.4972471,-1,1,,250,-28.9,-26.86092,,,,1.36542432,0,12/30/06,,,,,,,,,
2367.608,Antarctica,3282.598,3282.598,3282.598,3282.598,3401657,5821438,3282598,5826216,,62,-79,-125,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,250.2,,,,214.3741383,173.3859479,-1,1,,250,-28.85,-26.9036631,,,,1.37298039,0,12/30/06,,,,,,,,,
2367.608,Antarctica,3260.927,3260.927,3260.927,3260.927,3380156,5799554,3260927,5804382,,56,-79,-124,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,241.5,,,,209.8474138,175.2637386,-1,1,,250,-28.83,-26.89870724,,,,1.380417625,0,12/30/06,,,,,,,,,
2367.608,Antarctica,3239.37,3239.37,3239.37,3239.37,3358782,5777763,3239370,5782645,,50,-79,-123,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,239,,,,209.9094828,177.2602982,-1,1,,250,-28.8,-26.90682552,,,,1.392177205,0,12/30/06,,,,,,,,,
2367.608,Antarctica,3217.936,3217.936,3217.936,3217.936,3337544,5756072,3217936,5761013,,58,-79,-122,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,237.7,,,,210.9086207,178.9920265,-1,1,,250,-28.8,-26.92219828,,,,1.402893138,0,12/30/06,,,,,,,,,
2367.608,Antarctica,3196.635,3196.635,3196.635,3196.635,3316450,5734489,3196635,5739493,,66,-79,-121,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,237.8,,,,213.2258621,180.9926604,-1,1,,250,-28.85,-26.99590517,,,,1.415568605,0,12/30/06,,,,,,,,,
2367.608,Antarctica,3175.475,3175.475,3175.475,3175.475,3295511,5713022,3175475,5718093,,74,-79,-120,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,242,,,,218.3750003,183.1680216,-1,1,,250,-28.95,-27.11192586,,,,1.42929336,0,12/30/06,,,,,,,,,
2367.608,Antarctica,3154.467,3154.467,3154.467,3154.467,3274736,5691679,3154467,5696821,,82,-79,-119,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,245,,,,222.9422414,185.6572482,-1,1,,250,-29.13,-27.23153724,,,,1.44387917,0,12/30/06,,,,,,,,,
2367.608,Antarctica,3133.618,3133.618,3133.618,3133.618,3254134,5670467,3133619,5675685,,90,-79,-118,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,256.8,,,,233.9439652,188.2306661,-1,1,,250,-29.25,-27.29647931,,,,1.464275014,0,12/30/06,,,,,,,,,
2367.608,Antarctica,3112.94,3112.94,3112.94,3112.94,3233715,5649396,3112941,5654694,,236,-79,-117,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,263.1,,,,241.0267241,190.5697949,-1,1,,250,-29.3,-27.28807448,,,,1.485626841,0,12/30/06,,,,,,,,,
2367.608,Antarctica,3092.442,3092.442,3092.442,3092.442,3213489,5628472,3092443,5633854,,382,-79,-116,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,272.1,,,,250.1612069,193.3182023,-1,1,,250,-29.3,-27.19691103,,,,1.512993839,0,12/30/06,,,,,,,,,
2367.608,Antarctica,3072.134,3072.134,3072.134,3072.134,3193465,5607703,3072134,5613175,,528,-79,-115,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,283.5,,,,260.8508617,195.9374697,-1,1,,250,-29.2,-27.02040276,,,,1.540418543,0,12/30/06,,,,,,,,,
2367.608,Antarctica,3052.025,3052.025,3052.025,3052.025,3173653,5587099,3052026,5592664,,674,-79,-114,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,296.6,,,,272.6896552,198.6283316,-1,1,,250,-29.03,-26.80797414,,,,1.570222511,0,12/30/06,,,,,,,,,
2367.608,Antarctica,3032.127,3032.127,3032.127,3032.127,3154064,5566667,3032127,5572329,,820,-79,-113,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,310.7,,,,285.0525862,201.3038102,-1,1,,250,-28.85,-26.55797517,,,,1.605912583,0,12/30/06,,,,,,,,,
2367.608,Antarctica,3012.448,3012.448,3012.448,3012.448,3134708,5546415,3012449,5552179,,920,-79,-112,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,323.5,,,,296.3008617,203.4262631,-1,1,,250,-28.68,-26.34015759,,,,1.640871754,0,12/30/06,,,,,,,,,
2367.608,Antarctica,2993.001,2993.001,2993.001,2993.001,3115595,5526351,2993001,5532222,,1020,-79,-111,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,336.3,,,,307.3353448,205.6171707,-1,1,,250,-28.63,-26.23412345,,,,1.680218796,0,12/30/06,,,,,,,,,
2367.608,Antarctica,2973.795,2973.795,2973.795,2973.795,3096736,5506484,2973795,5512466,,1120,-79,-110,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,347.3,,,,317.0577586,208.1839941,-1,1,,250,-28.73,-26.25373517,,,,1.727773497,0,12/30/06,,,,,,,,,
2367.608,Antarctica,2954.84,2954.84,2954.84,2954.84,3078140,5486822,2954840,5492919,,1220,-79,-109,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,361.2,,,,328.1551724,210.2658399,-1,1,,250,-28.83,-26.30237103,,,,1.776846679,0,12/30/06,,,,,,,,,
2367.608,Antarctica,2936.148,2936.148,2936.148,2936.148,3059819,5467373,2936148,5473590,,1320,-79,-108,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,372.9,,,,337.3112069,212.2572129,-1,1,,250,-28.95,-26.31659448,,,,1.830077627,0,12/30/06,,,,,,,,,
2367.608,Antarctica,2917.729,2917.729,2917.729,2917.729,3041783,5448145,2917729,5454486,,1272,-79,-107,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,384.6,,,,345.7241379,214.3362572,-1,1,,250,-29.08,-26.39015793,,,,1.885417231,0,12/30/06,,,,,,,,,
2367.608,Antarctica,2899.594,2899.594,2899.594,2899.594,3024043,5429146,2899594,5435617,,1224,-79,-106,Antarctica,31,#N/A,#N/A,#N/A,#N/A,10,0,0,0,0,#N/A,#N/A,#N/A,#N/A,395.4,,,,353.2698276,216.8718751,-1,1,,250,-29.28,-26.50696828,,,,1.943701047,0,12/30/06,,,,,,,,,
